gene_id,name
10603,MARCKS
10604,MARCKSL1
10605,MARCO
10606,MARK1
10607,MARK2
10608,MARK3
10609,MARK4
10610,MARS2
10611,MARS
10612,MARVELD1
10613,MARVELD2
10614,MARVELD3
10615,MAS1
10616,MAS1L
10617,MASP1
10618,MASP2
10619,MAST1
10620,MAST2
10621,MAST3
10622,MAST4
10623,MASTL
10624,MAT1A
10625,MAT2A
10626,MAT2B
10627,MATK
10628,MATN1
10629,MATN2
10630,MATN3
10631,MATN4
10632,MATR3
10633,MAVS
10634,MAX
10635,MAZ
10636,MB
10637,MBD1
10638,MBD2
10639,MBD3
10640,MBD3L1
10641,MBD3L2
10642,MBD3L5
10643,MBD4
10644,MBD5
10645,MBD6
10646,MBIP
10647,MBL1P
10648,MBL2
10649,MBLAC1
10650,MBLAC2
10651,MBNL1
10652,MBNL2
10653,MBNL3
10654,MBOAT1
10655,MBOAT2
10656,MBOAT4
10657,MBOAT7
10658,MBP
10659,MBTD1
10660,MBTPS1
10661,MBTPS2
10662,MC1R
10663,MC2R
10664,MC3R
10665,MC4R
10666,MC5R
10667,MCAM
10668,MCART1
10669,MCART2
10670,MCART3P
10671,MCART6
10672,MCAT
10673,MCC
10674,MCCC1
10675,MCCC2
10676,MCCD1
10677,MCEE
10678,MCF2
10679,MCF2L2
10680,MCF2L
10681,MCFD2
10682,MCHR1
10683,MCHR2
10684,MCL1
10685,MCM10
10686,MCM2
10687,MCM3
10688,MCM3AP
10689,MCM3APAS
10690,MCM4
10691,MCM5
10692,MCM6
10693,MCM7
10694,MCM8
10695,MCM9
10696,MCOLN1
10697,MCOLN2
10698,MCOLN3
10699,MCPH1
10700,MCRS1
10701,MCTP1
10702,MCTP2
10703,MCTS1
10704,MDC1
10705,MDFI
10706,MDFIC
10707,MDGA1
10708,MDGA2
10709,MDH1
10710,MDH1B
10711,MDH2
10712,MDK
10713,MDM1
10714,MDM2
10715,MDM4
10716,MDN1
10717,MDP1
10718,MDS2
10719,ME1
10720,ME2
10721,ME3
10722,MEA1
10723,MEAF6
10724,MECOM
10725,MECP2
10726,MECR
10727,MED10
10728,MED11
10729,MED12
10730,MED12L
10731,MED13
10732,MED13L
10733,MED14
10734,MED1
10735,MED15
10736,MED16
10737,MED17
10738,MED18
10739,MED19
10740,MED20
10741,MED21
10742,MED22
10743,MED23
10744,MED24
10745,MED25
10746,MED26
10747,MED27
10748,MED28
10749,MED29
10750,MED30
10751,MED31
10752,MED4
10753,MED6
10754,MED7
10755,MED8
10756,MED9
10757,MEF2A
10758,MEF2B
10759,MEF2C
10760,MEF2D
10761,MEFV
10762,MEG3
10763,MEG8
10764,MEGF10
10765,MEGF11
10766,MEGF6
10767,MEGF8
10768,MEGF9
10769,MEI1
10770,MEIG1
10771,MEIS1
10772,MEIS2
10773,MEIS3
10774,MEIS3P1
10775,MELK
10776,MEMO1
10777,MEN1
10778,MEOX1
10779,MEOX2
10780,MEP1A
10781,MEP1B
10782,MEPCE
10783,MEPE
10784,MERTK
10785,MESDC1
10786,MESDC2
10787,MESP1
10788,MESP2
10789,MEST
10790,MESTIT1
10791,MET
10792,METAP1
10793,METAP2
10794,METRN
10795,METRNL
10796,METT10D
10797,METT11D1
10798,METT5D1
10799,METTL10
10800,METTL11A
10801,METTL11B
10802,METTL12
10803,METTL13
10804,METTL1
10805,METTL14
10806,METTL2A
10807,METTL2B
10808,METTL3
10809,METTL4
10810,METTL5
10811,METTL6
10812,METTL7A
10813,METTL7B
10814,METTL8
10815,METTL9
10816,MEX3A
10817,MEX3B
10818,MEX3C
10819,MEX3D
10820,MFAP1
10821,MFAP2
10822,MFAP3
10823,MFAP3L
10824,MFAP4
10825,MFAP5
10826,MFF
10827,MFGE8
10828,MFHAS1
10829,MFI2
10830,MFN1
10831,MFN2
10832,MFNG
10833,MFRP
10834,MFSD10
10835,MFSD11
10836,MFSD1
10837,MFSD2A
10838,MFSD2B
10839,MFSD3
10840,MFSD4
10841,MFSD5
10842,MFSD6
10843,MFSD6L
10844,MFSD7
10845,MFSD8
10846,MFSD9
10847,MGA
10848,MGAM
10849,MGAT1
10850,MGAT2
10851,MGAT3
10852,MGAT4A
10853,MGAT4B
10854,MGAT4C
10855,MGAT5
10856,MGAT5B
10857,MGC12916
10858,MGC12982
10859,MGC14436
10860,MGC15885
10861,MGC16025
10862,MGC16121
10863,MGC16142
10864,MGC16275
10865,MGC16384
10866,MGC16703
10867,MGC21881
10868,MGC23270
10869,MGC23284
10870,MGC26647
10871,MGC27382
10872,MGC2752
10873,MGC2889
10874,MGC29506
10875,MGC34034
10876,MGC3771
10877,MGC42105
10878,MGC4473
10879,MGC45800
10880,MGC57346
10881,MGC70857
10882,MGC72080
10883,MGC87042
10884,MGEA5
10885,MGLL
10886,MGMT
10887,MGP
10888,MGRN1
10889,MGST1
10890,MGST2
10891,MGST3
10892,MIA2
10893,MIA3
10894,MIA
10895,MIAT
10896,MIB1
10897,MIB2
10898,MICA
10899,MICAL1
10900,MICAL2
10901,MICAL3
10902,MICALCL
10903,MICALL1
10904,MICALL2
10905,MICB
10906,MID1
10907,MID1IP1
10908,MID2
10909,MIDN
10910,MIER1
10911,MIER2
10912,MIER3
10913,MIF
10914,MIF4GD
10915,MIIP
10916,MIMT1
10917,MINA
10918,MINK1
10919,MINPP1
10920,MIOS
10921,MIOX
10922,MIP
10923,MIPEP
10924,MIPOL1
10925,MIR155HG
10926,MIR17HG
10927,MIS12
10928,MITD1
10929,MITF
10930,MIXL1
10931,MKI67
10932,MKI67IP
10933,MKKS
10934,MKL1
10935,MKL2
10936,MKLN1
10937,MKNK1
10938,MKNK2
10939,MKRN1
10940,MKRN2
10941,MKRN3
10942,MKS1
10943,MKX
10944,MLANA
10945,MLC1
10946,MLEC
10947,MLF1
10948,MLF1IP
10949,MLF2
10950,MLH1
10951,MLH3
10952,MLKL
10953,MLL2
10954,MLL3
10955,MLL
10956,MLL4
10957,MLL5
10958,MLLT10
10959,MLLT11
10960,MLLT1
10961,MLLT3
10962,MLLT4
10963,MLLT6
10964,MLN
10965,MLNR
10966,MLPH
10967,MLST8
10968,MLX
10969,MLXIP
10970,MLXIPL
10971,MLYCD
10972,MMAA
10973,MMAB
10974,MMACHC
10975,MMADHC
10976,MMD2
10977,MMD
10978,MME
10979,MMEL1
10980,MMGT1
10981,MMP10
10982,MMP11
10983,MMP12
10984,MMP13
10985,MMP1
10986,MMP14
10987,MMP15
10988,MMP16
10989,MMP17
10990,MMP19
10991,MMP20
10992,MMP21
10993,MMP23A
10994,MMP23B
10995,MMP24
10996,MMP2
10997,MMP25
10998,MMP26
10999,MMP27
11000,MMP28
11001,MMP3
11002,MMP7
11003,MMP8
11004,MMP9
11005,MMRN1
11006,MMRN2
11007,MMS19
11008,MN1
11009,MNAT1
11010,MND1
11011,MNDA
11012,MNS1
11013,MNT
11014,MNX1
11015,MOAP1
11016,MOB2
11017,MOBKL1A
11018,MOBKL1B
11019,MOBKL2A
11020,MOBKL2B
11021,MOBKL2C
11022,MOBKL3
11023,MOBP
11024,MOCOS
11025,MOCS1
11026,MOCS2
11027,MOCS3
11028,MOG
11029,MOGAT1
11030,MOGAT2
11031,MOGAT3
11032,MOGS
11033,MON1A
11034,MON1B
11035,MON2
11036,MORC1
11037,MORC2
11038,MORC3
11039,MORC4
11040,MORF4
11041,MORF4L1
11042,MORF4L2
11043,MORN1
11044,MORN2
11045,MORN3
11046,MORN4
11047,MORN5
11048,MOS
11049,MOSC1
11050,MOSC2
11051,MOSPD1
11052,MOSPD2
11053,MOSPD3
11054,MOV10
11055,MOV10L1
11056,MOXD1
11057,MPDU1
11058,MPDZ
11059,MPEG1
11060,MPG
11061,MPHOSPH10
11062,MPHOSPH6
11063,MPHOSPH8
11064,MPHOSPH9
11065,MPI
11066,MPL
11067,MPND
11068,MPO
11069,MPP1
11070,MPP2
11071,MPP3
11072,MPP4
11073,MPP5
11074,MPP6
11075,MPP7
11076,MPPE1
11077,MPPED1
11078,MPPED2
11079,MPRIP
11080,MPST
11081,MPV17
11082,MPV17L
11083,MPV17L2
11084,MPZ
11085,MPZL1
11086,MPZL2
11087,MPZL3
11088,MR1
11089,MRAP2
11090,MRAP
11091,MRAS
11092,MRC1
11093,MRC2
11094,MRE11A
11095,MREG
11096,MRFAP1
11097,MRFAP1L1
11098,MRGPRD
11099,MRGPRE
11100,MRGPRF
11101,MRGPRG
11102,MRGPRX1
11103,MRGPRX2
11104,MRGPRX3
11105,MRGPRX4
11106,MRI1
11107,MRM1
11108,MRO
11109,MRP63
11110,MRPL10
11111,MRPL11
11112,MRPL12
11113,MRPL13
11114,MRPL14
11115,MRPL15
11116,MRPL1
11117,MRPL16
11118,MRPL17
11119,MRPL18
11120,MRPL19
11121,MRPL20
11122,MRPL21
11123,MRPL22
11124,MRPL23
11125,MRPL24
11126,MRPL2
11127,MRPL27
11128,MRPL28
11129,MRPL30
11130,MRPL3
11131,MRPL32
11132,MRPL33
11133,MRPL34
11134,MRPL35
11135,MRPL36
11136,MRPL37
11137,MRPL38
11138,MRPL39
11139,MRPL40
11140,MRPL41
11141,MRPL42
11142,MRPL42P5
11143,MRPL43
11144,MRPL44
11145,MRPL4
11146,MRPL45
11147,MRPL46
11148,MRPL47
11149,MRPL48
11150,MRPL49
11151,MRPL50
11152,MRPL51
11153,MRPL52
11154,MRPL53
11155,MRPL54
11156,MRPL55
11157,MRPL9
11158,MRPS10
11159,MRPS11
11160,MRPS12
11161,MRPS14
11162,MRPS15
11163,MRPS16
11164,MRPS17
11165,MRPS18A
11166,MRPS18B
11167,MRPS18C
11168,MRPS21
11169,MRPS22
11170,MRPS23
11171,MRPS24
11172,MRPS2
11173,MRPS25
11174,MRPS26
11175,MRPS27
11176,MRPS28
11177,MRPS30
11178,MRPS31
11179,MRPS33
11180,MRPS34
11181,MRPS35
11182,MRPS36
11183,MRPS5
11184,MRPS6
11185,MRPS7
11186,MRPS9
11187,MRRF
11188,MRS2
11189,MRS2P2
11190,MRTO4
11191,MRVI1
11192,MS4A10
11193,MS4A12
11194,MS4A13
11195,MS4A14
11196,MS4A15
11197,MS4A1
11198,MS4A2
11199,MS4A3
11200,MS4A4A
11201,MS4A5
11202,MS4A6A
11203,MS4A6E
11204,MS4A7
11205,MS4A8B
11206,MSC
11207,MSGN1
11208,MSH2
11209,MSH3
11210,MSH4
11211,MSH5
11212,MSH6
11213,MSI1
11214,MSI2
11215,MSL1
11216,MSL2
11217,MSL3
11218,MSL3L2
11219,MSLN
11220,MSLNL
11221,MSMB
11222,MSMP
11223,MSN
11224,MSR1
11225,MSRA
11226,MSRB2
11227,MSRB3
11228,MST1
11229,MST1P2
11230,MST1P9
11231,MST1R
11232,MST4
11233,MSTN
11234,MSTO1
11235,MSTO2P
11236,MSX1
11237,MSX2
11238,MSX2P1
11239,MT1A
11240,MT1B
11241,MT1DP
11242,MT1E
11243,MT1F
11244,MT1G
11245,MT1H
11246,MT1IP
11247,MT1L
11248,MT1M
11249,MT1X
11250,MT2A
11251,MT3
11252,MT4
11253,MTA1
11254,MTA2
11255,MTA3
11256,MTAP
11257,MTBP
11258,MTCH1
11259,MTCH2
11260,MTCP1
11261,MTCP1NB
11262,MTDH
11263,MTERF
11264,MTERFD1
11265,MTERFD2
11266,MTERFD3
11267,MTF1
11268,MTF2
11269,MTFMT
11270,MTFR1
11271,MTG1
11272,MTHFD1
11273,MTHFD1L
11274,MTHFD2
11275,MTHFD2L
11276,MTHFR
11277,MTHFS
11278,MTHFSD
11279,MTIF2
11280,MTIF3
11281,MTL5
11282,MTM1
11283,MTMR10
11284,MTMR11
11285,MTMR12
11286,MTMR14
11287,MTMR15
11288,MTMR1
11289,MTMR2
11290,MTMR3
11291,MTMR4
11292,MTMR6
11293,MTMR7
11294,MTMR8
11295,MTMR9
11296,MTMR9L
11297,MTNR1A
11298,MTNR1B
11299,MTO1
11300,MTOR
11301,MTP18
11302,MTPAP
11303,MTR
11304,MTRF1
11305,MTRF1L
11306,MTRR
11307,MTSS1
11308,MTSS1L
11309,MTTP
11310,MTUS1
11311,MTUS2
11312,MTVR2
11313,MTX1
11314,MTX2
11315,MTX3
11316,MUC12
11317,MUC13
11318,MUC1
11319,MUC15
11320,MUC16
11321,MUC17
11322,MUC20
11323,MUC21
11324,MUC2
11325,MUC4
11326,MUC5B
11327,MUC6
11328,MUC7
11329,MUCL1
11330,MUDENG
11331,MUL1
11332,MUM1
11333,MUM1L1
11334,MURC
11335,MUS81
11336,MUSK
11337,MUSTN1
11338,MUT
11339,MUTED
11340,MUTYH
11341,MVD
11342,MVK
11343,MVP
11344,MX1
11345,MX2
11346,MXD1
11347,MXD3
11348,MXD4
11349,MXI1
11350,MXRA5
11351,MXRA7
11352,MXRA8
11353,MYADM
11354,MYADML
11355,MYADML2
11356,MYB
11357,MYBBP1A
11358,MYBL1
11359,MYBL2
11360,MYBPC1
11361,MYBPC2
11362,MYBPC3
11363,MYBPH
11364,MYBPHL
11365,MYC
11366,MYCBP2
11367,MYCBP
11368,MYCBPAP
11369,MYCL1
11370,MYCN
11371,MYCNOS
11372,MYCT1
11373,MYD88
11374,MYEF2
11375,MYEOV2
11376,MYEOV
11377,MYF5
11378,MYF6
11379,MYH10
11380,MYH11
11381,MYH13
11382,MYH1
11383,MYH14
11384,MYH15
11385,MYH16
11386,MYH2
11387,MYH3
11388,MYH4
11389,MYH6
11390,MYH7
11391,MYH7B
11392,MYH8
11393,MYH9
11394,MYL10
11395,MYL12A
11396,MYL12B
11397,MYL1
11398,MYL2
11399,MYL3
11400,MYL4
11401,MYL5
11402,MYL6
11403,MYL6B
11404,MYL7
11405,MYL9
11406,MYLIP
11407,MYLK2
11408,MYLK3
11409,MYLK4
11410,MYLK
11411,MYLPF
11412,MYNN
11413,MYO10
11414,MYO15A
11415,MYO15B
11416,MYO16
11417,MYO18A
11418,MYO18B
11419,MYO19
11420,MYO1A
11421,MYO1B
11422,MYO1C
11423,MYO1D
11424,MYO1E
11425,MYO1F
11426,MYO1G
11427,MYO1H
11428,MYO3A
11429,MYO3B
11430,MYO5A
11431,MYO5B
11432,MYO5C
11433,MYO6
11434,MYO7A
11435,MYO7B
11436,MYO9A
11437,MYO9B
11438,MYOC
11439,MYOCD
11440,MYOD1
11441,MYOF
11442,MYOG
11443,MYOM1
11444,MYOM2
11445,MYOM3
11446,MYOT
11447,MYOZ1
11448,MYOZ2
11449,MYOZ3
11450,MYPN
11451,MYPOP
11452,MYRIP
11453,MYSM1
11454,MYST1
11455,MYST2
11456,MYST3
11457,MYST4
11458,MYT1
11459,MYT1L
11460,MZF1
11461,N4BP1
11462,N4BP2
11463,N4BP2L1
11464,N4BP2L2
11465,N4BP3
11466,N6AMT1
11467,N6AMT2
11468,NAA10
11469,NAA11
11470,NAA15
11471,NAA16
11472,NAA20
11473,NAA25
11474,NAA30
11475,NAA35
11476,NAA38
11477,NAA40
11478,NAA50
11479,NAAA
11480,NAALAD2
11481,NAALADL1
11482,NAALADL2
11483,NAB1
11484,NAB2
11485,NACA2
11486,NACA
11487,NACAD
11488,NACAP1
11489,NACC1
11490,NACC2
11491,NADK
11492,NADSYN1
11493,NAE1
11494,NAF1
11495,NAGA
11496,NAGK
11497,NAGLU
11498,NAGPA
11499,NAGS
11500,NAIF1
11501,NAIP
11502,NALCN
11503,NAMPT
11504,NANOG
11505,NANOS1
11506,NANOS2
11507,NANOS3
11508,NANP
11509,NANS
11510,NAP1L1
11511,NAP1L2
11512,NAP1L3
11513,NAP1L4
11514,NAP1L5
11515,NAP1L6
11516,NAPA
11517,NAPB
11518,NAPEPLD
11519,NAPG
11520,NAPRT1
11521,NAPSA
11522,NAPSB
11523,NARF
11524,NARFL
11525,NARG2
11526,NARS2
11527,NARS
11528,NASP
11529,NAT10
11530,NAT14
11531,NAT15
11532,NAT1
11533,NAT2
11534,NAT6
11535,NAT8
11536,NAT8B
11537,NAT8L
11538,NAT9
11539,NAV1
11540,NAV2
11541,NAV3
11542,NBAS
11543,NBEA
11544,NBEAL1
11545,NBEAL2
11546,NBL1
11547,NBLA00301
11548,NBN
11549,NBPF10
11550,NBPF14
11551,NBPF15
11552,NBPF1
11553,NBPF16
11554,NBPF22P
11555,NBPF3
11556,NBPF4
11557,NBPF6
11558,NBPF7
11559,NBPF9
11560,NBR1
11561,NBR2
11562,NCALD
11563,NCAM1
11564,NCAM2
11565,NCAN
11566,NCAPD2
11567,NCAPD3
11568,NCAPG2
11569,NCAPG
11570,NCAPH2
11571,NCAPH
11572,NCBP1
11573,NCBP2
11574,NCCRP1
11575,NCDN
11576,NCEH1
11577,NCF1
11578,NCF1B
11579,NCF1C
11580,NCF2
11581,NCF4
11582,NCK1
11583,NCK2
11584,NCKAP1
11585,NCKAP1L
11586,NCKAP5
11587,NCKAP5L
11588,NCKIPSD
11589,NCL
11590,NCLN
11591,NCOA1
11592,NCOA2
11593,NCOA3
11594,NCOA4
11595,NCOA5
11596,NCOA6
11597,NCOA7
11598,NCOR1
11599,NCOR2
11600,NCR1
11601,NCR2
11602,NCR3
11603,NCRNA00028
11604,NCRNA00029
11605,NCRNA00032
11606,NCRNA00051
11607,NCRNA00052
11608,NCRNA00081
11609,NCRNA00085
11610,NCRNA00086
11611,NCRNA00087
11612,NCRNA00092
11613,NCRNA00093
11614,NCRNA00094
11615,NCRNA00095
11616,NCRNA00099
11617,NCRNA00105
11618,NCRNA00107
11619,NCRNA00110
11620,NCRNA00111
11621,NCRNA00112
11622,NCRNA00113
11623,NCRNA00114
11624,NCRNA00115
11625,NCRNA00116
11626,NCRNA00119
11627,NCRNA00120
11628,NCRNA00152
11629,NCRNA00157
11630,NCRNA00158
11631,NCRNA00159
11632,NCRNA00160
11633,NCRNA00161
11634,NCRNA00162
11635,NCRNA00164
11636,NCRNA00167
11637,NCRNA00169
11638,NCRNA00171
11639,NCRNA00173
11640,NCRNA00174
11641,NCRNA00175
11642,NCRNA00176
11643,NCRNA00181
11644,NCRNA00182
11645,NCRNA00183
11646,NCRNA00185
11647,NCRNA00188
11648,NCRNA00189
11649,NCRNA00200
11650,NCRNA00201
11651,NCRNA00202
11652,NCRNA00203
11653,NCRNA00204B
11654,NCRNA00207
11655,NCRNA00219
11656,NCRNA00230B
11657,NCRNA00235
11658,NCS1
11659,NCSTN
11660,NDC80
11661,NDE1
11662,NDEL1
11663,NDFIP1
11664,NDFIP2
11665,NDN
11666,NDNL2
11667,NDOR1
11668,NDP
11669,NDRG1
11670,NDRG2
11671,NDRG3
11672,NDRG4
11673,NDST1
11674,NDST2
11675,NDST3
11676,NDST4
11677,NDUFA10
11678,NDUFA11
11679,NDUFA12
11680,NDUFA13
11681,NDUFA1
11682,NDUFA2
11683,NDUFA3
11684,NDUFA4
11685,NDUFA4L2
11686,NDUFA5
11687,NDUFA6
11688,NDUFA7
11689,NDUFA8
11690,NDUFA9
11691,NDUFAB1
11692,NDUFAF1
11693,NDUFAF2
11694,NDUFAF3
11695,NDUFAF4
11696,NDUFB10
11697,NDUFB11
11698,NDUFB1
11699,NDUFB2
11700,NDUFB3
11701,NDUFB4
11702,NDUFB5
11703,NDUFB6
11704,NDUFB7
11705,NDUFB8
11706,NDUFB9
11707,NDUFC1
11708,NDUFC2
11709,NDUFS1
11710,NDUFS2
11711,NDUFS3
11712,NDUFS4
11713,NDUFS5
11714,NDUFS6
11715,NDUFS7
11716,NDUFS8
11717,NDUFV1
11718,NDUFV2
11719,NDUFV3
11720,NEAT1
11721,NEB
11722,NEBL
11723,NECAB1
11724,NECAB2
11725,NECAB3
11726,NECAP1
11727,NECAP2
11728,NEDD1
11729,NEDD4
11730,NEDD4L
11731,NEDD8
11732,NEDD9
11733,NEFH
11734,NEFL
11735,NEFM
11736,NEGR1
11737,NEIL1
11738,NEIL2
11739,NEIL3
11740,NEK10
11741,NEK11
11742,NEK1
11743,NEK2
11744,NEK3
11745,NEK4
11746,NEK5
11747,NEK6
11748,NEK7
11749,NEK8
11750,NEK9
11751,NELF
11752,NELL1
11753,NELL2
11754,NENF
11755,NEO1
11756,NES
11757,NET1
11758,NETO1
11759,NETO2
11760,NEU1
11761,NEU2
11762,NEU3
11763,NEU4
11764,NEURL1B
11765,NEURL2
11766,NEURL3
11767,NEURL4
11768,NEURL
11769,NEUROD1
11770,NEUROD2
11771,NEUROD4
11772,NEUROD6
11773,NEUROG1
11774,NEUROG2
11775,NEUROG3
11776,NEXN
11777,NF1
11778,NF1P1
11779,NF2
11780,NFAM1
11781,NFASC
11782,NFAT5
11783,NFATC1
11784,NFATC2
11785,NFATC2IP
11786,NFATC3
11787,NFATC4
11788,NFE2
11789,NFE2L1
11790,NFE2L2
11791,NFE2L3
11792,NFIA
11793,NFIB
11794,NFIC
11795,NFIL3
11796,NFIX
11797,NFKB1
11798,NFKB2
11799,NFKBIA
11800,NFKBIB
11801,NFKBID
11802,NFKBIE
11803,NFKBIL1
11804,NFKBIL2
11805,NFKBIZ
11806,NFRKB
11807,NFS1
11808,NFU1
11809,NFX1
11810,NFXL1
11811,NFYA
11812,NFYB
11813,NFYC
11814,NGB
11815,NGDN
11816,NGEF
11817,NGF
11818,NGFR
11819,NGFRAP1
11820,NGLY1
11821,NGRN
11822,NHEDC1
11823,NHEDC2
11824,NHEG1
11825,NHEJ1
11826,NHLH1
11827,NHLH2
11828,NHLRC1
11829,NHLRC2
11830,NHLRC3
11831,NHLRC4
11832,NHP2
11833,NHP2L1
11834,NHS
11835,NHSL1
11836,NHSL2
11837,NICN1
11838,NID1
11839,NID2
11840,NIF3L1
11841,NIN
11842,NINJ1
11843,NINJ2
11844,NINL
11845,NIP7
11846,NIPA1
11847,NIPA2
11848,NIPAL1
11849,NIPAL2
11850,NIPAL3
11851,NIPAL4
11852,NIPBL
11853,NIPSNAP1
11854,NIPSNAP3A
11855,NIPSNAP3B
11856,NISCH
11857,NIT1
11858,NIT2
11859,NKAIN1
11860,NKAIN2
11861,NKAIN3
11862,NKAIN4
11863,NKAP
11864,NKAPL
11865,NKD1
11866,NKD2
11867,NKG7
11868,NKIRAS1
11869,NKIRAS2
11870,NKPD1
11871,NKRF
11872,NKTR
11873,NKX1-2
11874,NKX2-1
11875,NKX2-2
11876,NKX2-3
11877,NKX2-4
11878,NKX2-5
11879,NKX2-6
11880,NKX2-8
11881,NKX3-1
11882,NKX3-2
11883,NKX6-1
11884,NKX6-2
11885,NKX6-3
11886,NLE1
11887,NLGN1
11888,NLGN2
11889,NLGN3
11890,NLGN4X
11891,NLGN4Y
11892,NLK
11893,NLN
11894,NLRC3
11895,NLRC4
11896,NLRC5
11897,NLRP10
11898,NLRP11
11899,NLRP1
11900,NLRP12
11901,NLRP13
11902,NLRP14
11903,NLRP2
11904,NLRP3
11905,NLRP4
11906,NLRP5
11907,NLRP6
11908,NLRP7
11909,NLRP8
11910,NLRP9
11911,NLRX1
11912,NMB
11913,NMBR
11914,NMD3
11915,NME1
11916,NME1-NME2
11917,NME2
11918,NME2P1
11919,NME3
11920,NME4
11921,NME5
11922,NME6
11923,NME7
11924,NMI
11925,NMNAT1
11926,NMNAT2
11927,NMNAT3
11928,NMRAL1
11929,NMS
11930,NMT1
11931,NMT2
11932,NMU
11933,NMUR1
11934,NMUR2
11935,NNAT
11936,NNMT
11937,NNT
11938,NOB1
11939,NOBOX
11940,NOC2L
11941,NOC3L
11942,NOC4L
11943,NOD1
11944,NOD2
11945,NODAL
11946,NOG
11947,NOL10
11948,NOL11
11949,NOL12
11950,NOL3
11951,NOL4
11952,NOL6
11953,NOL7
11954,NOL8
11955,NOL9
11956,NOLC1
11957,NOM1
11958,NOMO1
11959,NOMO2
11960,NOMO3
11961,NONO
11962,NOP10
11963,NOP14
11964,NOP16
11965,NOP2
11966,NOP56
11967,NOP58
11968,NOS1
11969,NOS1AP
11970,NOS2
11971,NOS3
11972,NOSIP
11973,NOSTRIN
11974,NOTCH1
11975,NOTCH2
11976,NOTCH2NL
11977,NOTCH3
11978,NOTCH4
11979,NOTO
11980,NOTUM
11981,NOV
11982,NOVA1
11983,NOVA2
11984,NOX1
11985,NOX3
11986,NOX4
11987,NOX5
11988,NOXA1
11989,NOXO1
11990,NPAS1
11991,NPAS2
11992,NPAS3
11993,NPAS4
11994,NPAT
11995,NPB
11996,NPBWR1
11997,NPBWR2
11998,NPC1
11999,NPC1L1
12000,NPC2
12001,NPDC1
12002,NPEPL1
12003,NPEPPS
12004,NPFF
12005,NPFFR1
12006,NPFFR2
12007,NPHP1
12008,NPHP3
12009,NPHP4
12010,NPHS1
12011,NPHS2
12012,NPIP
12013,NPIPL3
12014,NPL
12015,NPLOC4
12016,NPM1
12017,NPM2
12018,NPM3
12019,NPNT
12020,NPPA
12021,NPPB
12022,NPPC
12023,NPR1
12024,NPR2
12025,NPR3
12026,NPRL2
12027,NPRL3
12028,NPS
12029,NPSR1
12030,NPTN
12031,NPTX1
12032,NPTX2
12033,NPTXR
12034,NPVF
12035,NPW
12036,NPY1R
12037,NPY2R
12038,NPY
12039,NPY5R
12040,NPY6R
12041,NQO1
12042,NQO2
12043,NR0B1
12044,NR0B2
12045,NR1D1
12046,NR1D2
12047,NR1H2
12048,NR1H3
12049,NR1H4
12050,NR1I2
12051,NR1I3
12052,NR2C1
12053,NR2C2
12054,NR2C2AP
12055,NR2E1
12056,NR2E3
12057,NR2F1
12058,NR2F2
12059,NR2F6
12060,NR3C1
12061,NR3C2
12062,NR4A1
12063,NR4A2
12064,NR4A3
12065,NR5A1
12066,NR5A2
12067,NR6A1
12068,NRADDP
12069,NRAP
12070,NRARP
12071,NRAS
12072,NRBF2
12073,NRBP1
12074,NRBP2
12075,NRCAM
12076,NRD1
12077,NRF1
12078,NRG1
12079,NRG2
12080,NRG3
12081,NRG4
12082,NRGN
12083,NRIP1
12084,NRIP2
12085,NRIP3
12086,NRK
12087,NRL
12088,NRM
12089,NRN1
12090,NRN1L
12091,NRP1
12092,NRP2
12093,NRSN1
12094,NRSN2
12095,NRTN
12096,NRXN1
12097,NRXN2
12098,NRXN3
12099,NSA2
12100,NSD1
12101,NSDHL
12102,NSF
12103,NSFL1C
12104,NSL1
12105,NSMAF
12106,NSMCE1
12107,NSMCE2
12108,NSMCE4A
12109,NSUN2
12110,NSUN3
12111,NSUN4
12112,NSUN5
12113,NSUN5P1
12114,NSUN5P2
12115,NSUN6
12116,NSUN7
12117,NT5C1A
12118,NT5C1B
12119,NT5C2
12120,NT5C
12121,NT5C3
12122,NT5C3L
12123,NT5DC1
12124,NT5DC2
12125,NT5DC3
12126,NT5E
12127,NT5M
12128,NTAN1
12129,NTF3
12130,NTF4
12131,NTHL1
12132,NTM
12133,NTN1
12134,NTN3
12135,NTN4
12136,NTN5
12137,NTNG1
12138,NTNG2
12139,NTRK1
12140,NTRK2
12141,NTRK3
12142,NTS
12143,NTSR1
12144,NTSR2
12145,NUAK1
12146,NUAK2
12147,NUB1
12148,NUBP1
12149,NUBP2
12150,NUBPL
12151,NUCB1
12152,NUCB2
12153,NUCKS1
12154,NUDC
12155,NUDCD1
12156,NUDCD2
12157,NUDCD3
12158,NUDT10
12159,NUDT11
12160,NUDT12
12161,NUDT13
12162,NUDT14
12163,NUDT1
12164,NUDT15
12165,NUDT16
12166,NUDT16L1
12167,NUDT16P1
12168,NUDT17
12169,NUDT18
12170,NUDT19
12171,NUDT21
12172,NUDT22
12173,NUDT2
12174,NUDT3
12175,NUDT4
12176,NUDT5
12177,NUDT6
12178,NUDT7
12179,NUDT8
12180,NUDT9
12181,NUDT9P1
12182,NUF2
12183,NUFIP1
12184,NUFIP2
12185,NUMA1
12186,NUMB
12187,NUMBL
12188,NUP107
12189,NUP133
12190,NUP153
12191,NUP155
12192,NUP160
12193,NUP188
12194,NUP205
12195,NUP210
12196,NUP210L
